1,1470.6412912672286
2,159.88345095020225
3,1877.8921240081709
4,4536.318481154675
5,985.867626053101
6,265.6325495167043
7,233.35161821051088
8,172.31085451156366
9,480.4657174013616
10,303.8200734340086
11,511.4445831318712
12,42.82198080982401
13,161.02941161594546
14,1440.615001227705
15,10998.358460220934
16,496.01434969501327
17,78.59715487447767
18,19.592722126037245
19,35.997555255439934
20,867.5218330819936
21,556.3924353868572
22,216.3704357736061
23,82.37897354728817
24,136.86356069569263
25,292.8890711685143
26,621.7208564887821
27,379.44173682513514
28,111.03687612731865
29,117.82222113658314
30,471.3803970043987
31,230.16240786864773
32,62.31580960603577
33,189.65722230025494
34,137.20459238406715
35,1097.3222194839186
36,1381.1352563430135
37,106.23360513994635
38,819.8955352395012
39,517.9318695896687
40,20.357410090959736
41,23.633495022989802
42,31.198452982621077
43,55.75950694829075
44,28.13421058949462
45,29.066947640272513
46,121.84773874712221
47,24.96708492640353
48,349.7095384084099
49,29.835503590101407
50,36.22676164842281
51,508.09479601047764
52,103.64081543847773
53,769.1117299411609
54,25.807088173218794
55,6684.751961925223
56,30.264839983544068
57,20.04372082580751
58,36.94420541838442
59,642.7858709372798
60,23.723356401950735
61,132.07165666570577
62,1053.9208841827383
63,40.31329080701804
64,311.2835328879388
65,84.11482104523483
66,123.70801088583603
67,414.0933162496918
68,94.2024902481996
69,97.5977788747161
70,75.84223911225075
71,22.566094420683086
