1,77.95255652392154
2,225.2444562036834
3,2807.863091874377
4,28.078151872327922
5,1461.4392482245653
6,12708.001849987328
7,1498.0058799903911
8,1310.2120544350055
9,169.1104608073579
10,1382.3193196684228
11,2426.6118471861764
12,83.59143355369523
13,302.2923371667633
14,37.65938919461796
15,259.1895696772003
16,23.936629875957305
17,2404.319857378146
18,60.29523205163709
19,135.90442827861366
20,1417.6301561023859
21,106.21997889311726
22,1123.0222452218588
23,3821.964188771079
24,377.39726545434195
25,288.67196682061416
26,259.732796731984
27,277.48947880596535
28,57.32558132537895
29,203.79139962780397
30,323.95637861881283
31,102.76385771651852
32,39.074225386793096
33,510.780567185624
34,41.840833855494566
35,1280.6766761271879
36,238.69664712509558
37,70.55625031498828
38,602.5303250581692
39,65.45810470448367
40,30.886768616205494
41,329.98426632972087
42,6657.367064881986
43,320.4397124123834
44,879.9313792621451
45,2030.7945705592088
46,1089.737251210051
47,360.81909073607517
48,435.3359407313637
49,237.30294643010538
50,74.6162987416933
51,316.3141459508694
52,223.10559428065207
53,25.59185089553235
54,474.3503160486578
55,472.57677206289225
56,1065.333031261811
57,466.0098182285644
58,43.9960557606447
59,2404.548737464294
60,393.61266388669446
61,8096.615729011554
62,279.9931723031055
63,6756.033934012227
64,113.00807878862982
65,978.8294808290159
66,820.4758314351326
67,295.14332004977285
68,1275.6538749603683
69,28.801850501439723
70,1092.6279709160915
71,603.3445720797389
72,271.94865430622986
73,74.32473420560855
74,481.3180526564063
75,1027.4043983944334
76,1065.3855686465884
77,73.27038453500172
78,107.36103238982543
79,14584.435474435928
80,797.5720903037078
81,1697.5951115194912
82,2028.4628607088052
83,112.01849120783388
84,22801.299431341147
85,8.83264438887265
86,14167.008769269278
87,374.4670331724706
88,749.9154546367922
89,12287.609602693798
90,310.4597497338879
91,200.87213015439977
92,684.4020245116517
93,222.96376281278734
94,252.0455811838023
95,1280.4192042724303
96,427.4311864812367
97,86.36075441012044
98,12735.059422278815
99,10063.01149593179
100,6343.147910966446
101,4078.187260696129
102,1082.3208989215423
103,12378.710518239663
104,14126.005818786605
105,1248.1710930009256
106,1885.1589539543809
107,348.8021944379278
108,156.66766540463635
